Year,CropCode,CropName,CountyCode,County,HarvestAcres,Yield,Production,PricePerUnit,Unit
2014,268099,ALMOND HULLS,7,Butte,,,42000,120,Tons
2014,268099,ALMOND HULLS,11,Colusa,,,51800,135.02,Tons
2014,268099,ALMOND HULLS,19,Fresno,,,326000,163,Tons
2014,268099,ALMOND HULLS,21,Glenn,,,38500,119.92,Tons
2014,268099,ALMOND HULLS,29,Kern,,,543000,127.14,Tons
2014,268099,ALMOND HULLS,31,Kings,,,43100,150.05,Tons
2014,268099,ALMOND HULLS,39,Madera,,,195000,145.22,Tons
2014,268099,ALMOND HULLS,47,Merced,,,205000,150.8,Tons
2014,268099,ALMOND HULLS,77,San Joaquin,,,136000,145,Tons
2014,268099,ALMOND HULLS,99,Stanislaus,,,346000,150,Tons
2014,268099,ALMOND HULLS,101,Sutter,,,6790,127.84,Tons
2014,268099,ALMOND HULLS,107,Tulare,,,97500,152,Tons
2014,268099,ALMOND HULLS,113,Yolo,,,23900,146.82,Tons
2014,268099,ALMOND HULLS,115,Yuba,,,847,127.51,Tons
2014,268099,ALMOND HULLS,991,Sum of Others,,,119500,38.27,Tons
2014,268099,ALMOND HULLS,999,State Total,,,2174937,137.95,
2014,261999,ALMONDS ALL,7,Butte,39200,0.91,35700,6751.71,Tons
2014,261999,ALMONDS ALL,11,Colusa,51800,0.8,41400,6742.68,Tons
2014,261999,ALMONDS ALL,19,Fresno,171000,1.08,184000,6792,Tons
2014,261999,ALMONDS ALL,21,Glenn,40200,0.77,30900,6176.41,Tons
2014,261999,ALMONDS ALL,29,Kern,199000,1.01,201000,7124.87,Tons
2014,261999,ALMONDS ALL,31,Kings,19400,1.11,21600,7136.11,Tons
2014,261999,ALMONDS ALL,39,Madera,106000,0.94,99600,7457.99,Tons
2014,261999,ALMONDS ALL,47,Merced,99900,0.99,98600,8019.82,Tons
2014,261999,ALMONDS ALL,77,San Joaquin,59200,1.15,68100,8500,Tons
2014,261999,ALMONDS ALL,95,Solano,3430,0.7,2410,5873.86,Tons
2014,261999,ALMONDS ALL,99,Stanislaus,164000,1.05,173000,7800,Tons
2014,261999,ALMONDS ALL,101,Sutter,7440,0.73,5430,5719.89,Tons
2014,261999,ALMONDS ALL,103,Tehama,10700,0.78,8380,5753.7,Tons
2014,261999,ALMONDS ALL,107,Tulare,46400,1.05,48700,8050,Tons
2014,261999,ALMONDS ALL,113,Yolo,19900,1,19900,5397.44,Tons
2014,261999,ALMONDS ALL,115,Yuba,847,0.8,678,7294.99,Tons
2014,261999,ALMONDS ALL,991,Sum of Others,808,0.6,486,10738.07,Tons
2014,261999,ALMONDS ALL,999,State Total,1039225,1,1039884,7319.91,
2014,333999,ANISE (FENNEL),53,Monterey,699,17.17,12000,756,Tons
2014,333999,ANISE (FENNEL),991,Sum of Others,202,11.5,2322,1092.59,Tons
2014,333999,ANISE (FENNEL),999,State Total,901,15.9,14322,810.57,
2014,483999,APIARY PRODUCTS BEES PACKAGED,11,Colusa,,,3500,75.14,Lbs
2014,483999,APIARY PRODUCTS BEES PACKAGED,21,Glenn,,,122000,16.63,Lbs
2014,483999,APIARY PRODUCTS BEES PACKAGED,47,Merced,,,67700,18.33,Lbs
2014,483999,APIARY PRODUCTS BEES PACKAGED,991,Sum of Others,,,9660,50,Lbs
2014,483999,APIARY PRODUCTS BEES PACKAGED,999,State Total,,,202860,19.8,
2014,485999,APIARY PRODUCTS BEES QUEEN,11,Colusa,,,43500,23.49,Each
2014,485999,APIARY PRODUCTS BEES QUEEN,21,Glenn,,,180000,20.07,Each
2014,485999,APIARY PRODUCTS BEES QUEEN,47,Merced,,,20600,20.05,Each
2014,485999,APIARY PRODUCTS BEES QUEEN,89,Shasta,,,149000,20.6,Each
2014,485999,APIARY PRODUCTS BEES QUEEN,99,Stanislaus,,,7500,20,Each
2014,485999,APIARY PRODUCTS BEES QUEEN,991,Sum of Others,,,45400,19.76,Each
2014,485999,APIARY PRODUCTS BEES QUEEN,999,State Total,,,446000,20.55,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,7,Butte,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,9,Calaveras,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,13,Contra Costa,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,27,Inyo,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,57,Nevada,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,61,Placer,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,67,Sacramento,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,77,San Joaquin,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,89,Shasta,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,95,Solano,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,97,Sonoma,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,103,Tehama,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,109,Tuolumne,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,113,Yolo,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,991,Sum of Others,,,,,
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,999,State Total,,,,,
2014,482999,APIARY PRODUCTS BEESWAX,19,Fresno,,,214000,3.23,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,25,Imperial,,,10900,2.2,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,29,Kern,,,471000,3.5,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,31,Kings,,,12100,3.25,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,37,Los Angeles,,,13800,3.74,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,39,Madera,,,117000,3.6,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,47,Merced,,,45700,3.87,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,53,Monterey,,,420,4.6,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,65,Riverside,,,12800,2.6,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,73,San Diego,,,,,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,81,San Mateo,,,1010,5.94,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,99,Stanislaus,,,506000,3.48,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,107,Tulare,,,250000,3.48,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,111,Ventura,,,4700,4.04,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,991,Sum of Others,,,14210,2.7,Lbs
2014,482999,APIARY PRODUCTS BEESWAX,999,State Total,,,1673640,3.45,
2014,481999,APIARY PRODUCTS HONEY,11,Colusa,,,18300,2.24,Lbs
2014,481999,APIARY PRODUCTS HONEY,19,Fresno,,,2694000,2.29,Lbs
2014,481999,APIARY PRODUCTS HONEY,25,Imperial,,,443000,2.91,Lbs
2014,481999,APIARY PRODUCTS HONEY,27,Inyo,,,129000,3,Lbs
2014,481999,APIARY PRODUCTS HONEY,29,Kern,,,3765000,2.03,Lbs
2014,481999,APIARY PRODUCTS HONEY,31,Kings,,,367000,2.05,Lbs
2014,481999,APIARY PRODUCTS HONEY,37,Los Angeles,,,647000,2.15,Lbs
2014,481999,APIARY PRODUCTS HONEY,39,Madera,,,970000,2.56,Lbs
2014,481999,APIARY PRODUCTS HONEY,43,Mariposa,,,36800,2.04,Lbs
2014,481999,APIARY PRODUCTS HONEY,47,Merced,,,2166000,1.96,Lbs
2014,481999,APIARY PRODUCTS HONEY,53,Monterey,,,8700,2.25,Lbs
2014,481999,APIARY PRODUCTS HONEY,63,Plumas,,,,,Lbs
2014,481999,APIARY PRODUCTS HONEY,65,Riverside,,,695000,2.2,Lbs
2014,481999,APIARY PRODUCTS HONEY,73,San Diego,,,,,Lbs
2014,481999,APIARY PRODUCTS HONEY,75,San Francisco,,,,,Lbs
2014,481999,APIARY PRODUCTS HONEY,77,San Joaquin,,,125000,2,Lbs
2014,481999,APIARY PRODUCTS HONEY,81,San Mateo,,,40000,8.28,Lbs
2014,481999,APIARY PRODUCTS HONEY,89,Shasta,,,28300,2.51,Lbs
2014,481999,APIARY PRODUCTS HONEY,99,Stanislaus,,,4341000,2.03,Lbs
2014,481999,APIARY PRODUCTS HONEY,107,Tulare,,,15795000,2.79,Lbs
2014,481999,APIARY PRODUCTS HONEY,111,Ventura,,,65600,2.09,Lbs
2014,481999,APIARY PRODUCTS HONEY,991,Sum of Others,,,61700,2.04,Lbs
2014,481999,APIARY PRODUCTS HONEY,999,State Total,,,32396400,2.46,
2014,486999,APIARY PRODUCTS POLLINATION FEES,7,Butte,,,58500,170,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,11,Colusa,,,97600,142.28,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,17,El Dorado,,,4300,205.12,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,19,Fresno,,,,,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,21,Glenn,,,,,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,25,Imperial,,,57900,54.04,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,29,Kern,,,431000,172.73,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,31,Kings,,,51900,148.19,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,39,Madera,,,216000,179,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,47,Merced,,,159000,161.96,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,53,Monterey,,,2250,50.22,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,65,Riverside,,,23100,141,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,73,San Diego,,,,,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,77,San Joaquin,,,133000,144,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,89,Shasta,,,16900,174.85,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,95,Solano,,,27000,65.63,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,99,Stanislaus,,,329000,181.66,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,101,Sutter,,,50900,62.97,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,103,Tehama,,,21500,156,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,107,Tulare,,,170000,129,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,111,Ventura,,,,,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,115,Yuba,,,11600,26.03,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,991,Sum of Others,,,6490,134.98,Col
2014,486999,APIARY PRODUCTS POLLINATION FEES,999,State Total,,,1867940,155.83,
2014,211999,APPLES ALL,17,El Dorado,852,6.63,5650,2970.44,Tons
2014,211999,APPLES ALL,19,Fresno,270,16.81,4540,1150,Tons
2014,211999,APPLES ALL,45,Mendocino,215,3.43,738,750.68,Tons
2014,211999,APPLES ALL,61,Placer,49,2.84,139,1035.97,Tons
2014,211999,APPLES ALL,65,Riverside,11,3.27,36,1033.33,Tons
2014,211999,APPLES ALL,69,San Benito,264,25,6600,298.03,Tons
2014,211999,APPLES ALL,71,San Bernardino,341,2.84,970,2130.93,Tons
2014,211999,APPLES ALL,73,San Diego,254,2,508,1582.68,Tons
2014,211999,APPLES ALL,77,San Joaquin,2720,24.63,67000,556.87,Tons
2014,211999,APPLES ALL,87,Santa Cruz,2050,18.24,37400,291.82,Tons
2014,211999,APPLES ALL,97,Sonoma,2320,4.35,10100,337.82,Tons
2014,211999,APPLES ALL,99,Stanislaus,631,21.71,13700,651.97,Tons
2014,211999,APPLES ALL,991,Sum of Others,1991,12.66,25211,440.21,Tons
2014,211999,APPLES ALL,999,State Total,11968,14.42,172592,575.02,
2014,217999,APRICOTS ALL,13,Contra Costa,66,4.85,320,3490.63,Tons
2014,217999,APRICOTS ALL,19,Fresno,1130,6.87,7760,1305.03,Tons
2014,217999,APRICOTS ALL,31,Kings,766,5.68,4350,2010.57,Tons
2014,217999,APRICOTS ALL,47,Merced,314,4.81,1510,327.15,Tons
2014,217999,APRICOTS ALL,65,Riverside,17,2.24,38,907.89,Tons
2014,217999,APRICOTS ALL,69,San Benito,552,5.16,2850,923.51,Tons
2014,217999,APRICOTS ALL,77,San Joaquin,827,11.97,9900,500,Tons
2014,217999,APRICOTS ALL,85,Santa Clara,203,3.5,711,700.42,Tons
2014,217999,APRICOTS ALL,99,Stanislaus,4700,11.4,53600,568.99,Tons
2014,217999,APRICOTS ALL,107,Tulare,587,6.13,3600,2790,Tons
2014,217999,APRICOTS ALL,991,Sum of Others,188,9.33,1754,1605.07,Tons
2014,217999,APRICOTS ALL,999,State Total,9350,9.24,86393,832.89,
2014,301999,ARTICHOKES,53,Monterey,5000,5.42,27100,1500,Tons
2014,301999,ARTICHOKES,65,Riverside,642,8.05,5170,1260.74,Tons
2014,301999,ARTICHOKES,81,San Mateo,64,3.94,252,1138.89,Tons
2014,301999,ARTICHOKES,991,Sum of Others,50,10.48,524,1359.27,Tons
2014,301999,ARTICHOKES,999,State Total,5756,5.74,33046,1457.58,
2014,302999,ASPARAGUS UNSPECIFIED,19,Fresno,2110,2.66,5610,3109.98,Tons
2014,302999,ASPARAGUS UNSPECIFIED,53,Monterey,2130,4.16,8860,1889.95,Tons
2014,302999,ASPARAGUS UNSPECIFIED,77,San Joaquin,4650,1.83,8510,3027.97,Tons
2014,302999,ASPARAGUS UNSPECIFIED,991,Sum of Others,308,1.32,407,2693.83,Tons
2014,302999,ASPARAGUS UNSPECIFIED,999,State Total,9198,2.54,23387,2610.7,
2014,221999,AVOCADOS ALL,53,Monterey,229,2.51,575,2120,Tons
2014,221999,AVOCADOS ALL,65,Riverside,5670,3.3,18700,1890,Tons
2014,221999,AVOCADOS ALL,71,San Bernardino,200,4.11,822,1608.27,Tons
2014,221999,AVOCADOS ALL,73,San Diego,18400,3.21,59100,2606.4,Tons
2014,221999,AVOCADOS ALL,79,San Luis Obispo,4630,2.48,11500,1975.13,Tons
2014,221999,AVOCADOS ALL,83,Santa Barbara,7300,3.62,26400,2270.3,Tons
2014,221999,AVOCADOS ALL,111,Ventura,19700,2.46,48400,2644.17,Tons
2014,221999,AVOCADOS ALL,991,Sum of Others,1346,2.81,3782,2403.91,Tons
2014,221999,AVOCADOS ALL,999,State Total,57475,2.95,169279,2431.73,
2014,113995,BARLEY FEED,53,Monterey,3850,0.5,1930,287.05,Tons
2014,113995,BARLEY FEED,107,Tulare,1450,1.68,2440,270.9,Tons
2014,113995,BARLEY FEED,999,State Total,5300,0.82,4370,278.03,
2014,113999,BARLEY UNSPECIFIED,19,Fresno,1090,1.99,2170,336.87,Tons
2014,113999,BARLEY UNSPECIFIED,21,Glenn,679,2.5,1700,210,Tons
2014,113999,BARLEY UNSPECIFIED,29,Kern,1470,1.75,2570,212.84,Tons
2014,113999,BARLEY UNSPECIFIED,47,Merced,1220,2.62,3200,250,Tons
2014,113999,BARLEY UNSPECIFIED,65,Riverside,410,1.65,677,524.37,Tons
2014,113999,BARLEY UNSPECIFIED,79,San Luis Obispo,5190,0.19,987,265.45,Tons
2014,113999,BARLEY UNSPECIFIED,93,Siskiyou,6780,2.14,14500,227.1,Tons
2014,113999,BARLEY UNSPECIFIED,991,Sum of Others,2099,2.96,6211,156.45,Tons
2014,113999,BARLEY UNSPECIFIED,999,State Total,18938,1.69,32015,228.54,
2014,161741,BEANS BLACKEYE (PEAS),99,Stanislaus,307,0.75,230,1100,Tons
2014,161741,BEANS BLACKEYE (PEAS),991,Sum of Others,194,0.9,175,1120,Tons
2014,161741,BEANS BLACKEYE (PEAS),999,State Total,501,0.81,405,1108.64,
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,7,Butte,1940,0.8,1550,1100.65,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,11,Colusa,4590,1.29,5920,1100,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,19,Fresno,4390,0.95,4170,824.94,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,21,Glenn,2320,1.05,2440,1097.95,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,29,Kern,1030,1.83,1880,1197.34,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,53,Monterey,490,1,490,1120.41,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,77,San Joaquin,10800,1.3,14000,904,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,81,San Mateo,54,0.76,41,4951.22,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,83,Santa Barbara,2680,,,,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,95,Solano,2000,1.28,2550,1192.94,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,99,Stanislaus,688,1,688,969.48,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,107,Tulare,8680,1.67,14500,1160,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,111,Ventura,404,,,,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,991,Sum of Others,7534,0.72,5397,1272.52,Tons
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,999,State Total,47600,1.2,53626,1070.24,
2014,162399,BEANS FAVA,81,San Mateo,265,3.29,872,2061.93,Tons
2014,162399,BEANS FAVA,999,State Total,265,3.29,872,2061.93,
2014,304399,BEANS FRESH UNSPECIFIED,13,Contra Costa,477,4.8,2290,1989.52,Tons
2014,304399,BEANS FRESH UNSPECIFIED,65,Riverside,1190,6.28,7470,1285.68,Tons
2014,304399,BEANS FRESH UNSPECIFIED,99,Stanislaus,1760,1.4,2460,1100,Tons
2014,304399,BEANS FRESH UNSPECIFIED,991,Sum of Others,1004,5.96,5988,535.35,Tons
2014,304399,BEANS FRESH UNSPECIFIED,999,State Total,4431,4.11,18208,1102.36,
2014,161742,BEANS GARBANZO,991,Sum of Others,456,0.85,386,2365.28,Tons
2014,161742,BEANS GARBANZO,999,State Total,456,0.85,386,2365.28,
2014,161132,BEANS LIMA BABY DRY,99,Stanislaus,4460,1.5,6690,1210.01,Tons
2014,161132,BEANS LIMA BABY DRY,991,Sum of Others,582,0.95,553,1226.04,Tons
2014,161132,BEANS LIMA BABY DRY,999,State Total,5042,1.44,7243,1211.24,
2014,161131,BEANS LIMA LARGE DRY,47,Merced,720,1.19,858,1182.98,Tons
2014,161131,BEANS LIMA LARGE DRY,99,Stanislaus,4760,1.26,6000,1720,Tons
2014,161131,BEANS LIMA LARGE DRY,999,State Total,5480,1.25,6858,1652.81,
2014,161199,BEANS LIMA UNSPECIFIED,77,San Joaquin,1000,1.45,1450,1720,Tons
2014,161199,BEANS LIMA UNSPECIFIED,111,Ventura,3570,1.76,6270,1254.86,Tons
2014,161199,BEANS LIMA UNSPECIFIED,991,Sum of Others,535,0.41,221,1837.1,Tons
2014,161199,BEANS LIMA UNSPECIFIED,999,State Total,5105,1.56,7941,1356,
2014,171619,BEANS SEED,21,Glenn,367,1.05,385,1301.3,Tons
2014,171619,BEANS SEED,53,Monterey,1800,0.95,1710,2109.94,Tons
2014,171619,BEANS SEED,77,San Joaquin,510,1.27,650,1520,Tons
2014,171619,BEANS SEED,83,Santa Barbara,585,,,,Tons
2014,171619,BEANS SEED,101,Sutter,1060,0.94,992,1259.07,Tons
2014,171619,BEANS SEED,999,State Total,4322,1,3737,1698.15,
2014,304999,BEANS SNAP UNSPECIFIED,81,San Mateo,80,2.78,222,1378.38,Tons
2014,304999,BEANS SNAP UNSPECIFIED,85,Santa Clara,973,4.3,4180,1310.29,Tons
2014,304999,BEANS SNAP UNSPECIFIED,991,Sum of Others,1686,7.27,12262,918.41,Tons
2014,304999,BEANS SNAP UNSPECIFIED,999,State Total,2739,6.08,16664,1022.83,
2014,305999,BEETS GARDEN,71,San Bernardino,4,3.25,13,1592.31,Tons
2014,305999,BEETS GARDEN,111,Ventura,164,13.96,2290,1057.64,Tons
2014,305999,BEETS GARDEN,991,Sum of Others,1089,12.47,13583,498.96,Tons
2014,305999,BEETS GARDEN,999,State Total,1257,12.64,15886,580.39,
2014,230639,BERRIES BLACKBERRIES,87,Santa Cruz,813,6.19,5030,6959.44,Tons
2014,230639,BERRIES BLACKBERRIES,991,Sum of Others,41,2.8,115,3292.17,Tons
2014,230639,BERRIES BLACKBERRIES,999,State Total,854,6.02,5145,6877.47,
2014,238199,BERRIES BLUEBERRIES,19,Fresno,719,4.23,3040,7373.03,Tons
2014,238199,BERRIES BLUEBERRIES,29,Kern,608,7.37,4480,5302.9,Tons
2014,238199,BERRIES BLUEBERRIES,77,San Joaquin,1310,5,6550,4200,Tons
2014,238199,BERRIES BLUEBERRIES,107,Tulare,1410,3.36,4740,4290.08,Tons
2014,238199,BERRIES BLUEBERRIES,111,Ventura,528,3.92,2070,11524.15,Tons
2014,238199,BERRIES BLUEBERRIES,991,Sum of Others,691,2.25,1557,1767.37,Tons
2014,238199,BERRIES BLUEBERRIES,999,State Total,5266,4.26,22437,5376.07,
2014,230869,BERRIES BOYSENBERRIES,991,Sum of Others,5,,,,Tons
2014,230869,BERRIES BOYSENBERRIES,999,State Total,5,,,,
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,73,San Diego,320,9,2880,12653.13,Tons
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,85,Santa Clara,10,3.7,37,1889.19,Tons
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,87,Santa Cruz,91,,,,Tons
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,991,Sum of Others,9,1.22,11,4152.73,Tons
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,999,State Total,430,8.64,2928,12485.17,
2014,236199,BERRIES RASPBERRIES,53,Monterey,782,9,7040,6390.06,Tons
2014,236199,BERRIES RASPBERRIES,83,Santa Barbara,1460,6.85,10000,4515.5,Tons
2014,236199,BERRIES RASPBERRIES,87,Santa Cruz,2420,9.96,24100,5449.21,Tons
2014,236199,BERRIES RASPBERRIES,111,Ventura,4630,9.27,42900,5609.84,Tons
2014,236199,BERRIES RASPBERRIES,999,State Total,9292,9.04,84040,5498.92,
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,53,Monterey,11100,34.59,384000,1800,Tons
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,67,Sacramento,100,3,300,3996.67,Tons
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,79,San Luis Obispo,2640,39.02,103000,1732.49,Tons
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,83,Santa Barbara,5960,38.93,232000,1737.16,Tons
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,111,Ventura,8480,26.3,223000,2512.6,Tons
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,991,Sum of Others,63,2.73,172,3720.93,Tons
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,999,State Total,28343,33.25,942472,1946.81,
2014,237299,BERRIES STRAWBERRIES PROCESSING,53,Monterey,,,29000,624,Tons
2014,237299,BERRIES STRAWBERRIES PROCESSING,79,San Luis Obispo,829,38.96,32300,845.79,Tons
2014,237299,BERRIES STRAWBERRIES PROCESSING,83,Santa Barbara,1870,38.98,72900,846.36,Tons
2014,237299,BERRIES STRAWBERRIES PROCESSING,111,Ventura,3150,26.29,82800,817.07,Tons
2014,237299,BERRIES STRAWBERRIES PROCESSING,999,State Total,5849,32.14,217000,805.38,
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,37,Los Angeles,25,13.6,340,1791.18,Tons
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,59,Orange,658,17.93,11800,2305,Tons
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,61,Placer,24,3,72,6000,Tons
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,65,Riverside,657,22.07,14500,1908.41,Tons
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,71,San Bernardino,105,17.14,1800,2040.56,Tons
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,73,San Diego,575,33.04,19000,1997.37,Tons
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,85,Santa Clara,47,11.21,527,2819.73,Tons
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,87,Santa Cruz,3300,30.3,100000,2281.4,Tons
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,991,Sum of Others,39,3.59,140,2871.43,Tons
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,999,State Total,5430,27.29,148179,2210.59,
2014,218889,BIOMASS ORCHARD,29,Kern,,,227000,21.93,Tons
2014,218889,BIOMASS ORCHARD,31,Kings,,,10800,21.94,Tons
2014,218889,BIOMASS ORCHARD,47,Merced,,,157000,32.25,Tons
2014,218889,BIOMASS ORCHARD,77,San Joaquin,,,,,Tons
2014,218889,BIOMASS ORCHARD,99,Stanislaus,,,173000,102.58,Tons
2014,218889,BIOMASS ORCHARD,101,Sutter,,,,,Tons
2014,218889,BIOMASS ORCHARD,107,Tulare,,,,,Tons
2014,218889,BIOMASS ORCHARD,999,State Total,,,,,
2014,307189,BROCCOLI FOOD SERVICE,53,Monterey,15600,7.31,114000,781,Tons
2014,307189,BROCCOLI FOOD SERVICE,999,State Total,15600,7.31,114000,781,
2014,307199,BROCCOLI FRESH MARKET,25,Imperial,15000,6.93,104000,862.68,Tons
2014,307199,BROCCOLI FRESH MARKET,53,Monterey,47900,7.31,350000,923,Tons
2014,307199,BROCCOLI FRESH MARKET,991,Sum of Others,7,,,,Tons
2014,307199,BROCCOLI FRESH MARKET,999,State Total,62907,7.22,454009,909.18,
2014,307299,BROCCOLI PROCESSING,107,Tulare,1180,5.7,6730,539.97,Tons
2014,307299,BROCCOLI PROCESSING,999,State Total,1180,5.7,6730,539.97,
2014,307919,BROCCOLI UNSPECIFIED,19,Fresno,3320,7.56,25100,431,Tons
2014,307919,BROCCOLI UNSPECIFIED,59,Orange,4,2.25,9,2777.78,Tons
2014,307919,BROCCOLI UNSPECIFIED,65,Riverside,1970,6.7,13200,813.94,Tons
2014,307919,BROCCOLI UNSPECIFIED,69,San Benito,841,7,5890,809.68,Tons
2014,307919,BROCCOLI UNSPECIFIED,79,San Luis Obispo,9880,6.35,62700,911.61,Tons
2014,307919,BROCCOLI UNSPECIFIED,83,Santa Barbara,27400,6.86,188000,730.74,Tons
2014,307919,BROCCOLI UNSPECIFIED,85,Santa Clara,99,7.2,713,778.4,Tons
2014,307919,BROCCOLI UNSPECIFIED,99,Stanislaus,2670,5.02,13400,440,Tons
2014,307919,BROCCOLI UNSPECIFIED,111,Ventura,359,8.47,3040,1386.18,Tons
2014,307919,BROCCOLI UNSPECIFIED,991,Sum of Others,979,8.66,8476,555.8,Tons
2014,307919,BROCCOLI UNSPECIFIED,999,State Total,47522,6.74,320528,737.13,
2014,308999,BRUSSELS SPROUTS,81,San Mateo,736,10.18,7490,1594.93,Tons
2014,308999,BRUSSELS SPROUTS,87,Santa Cruz,1120,10.27,11500,985.48,Tons
2014,308999,BRUSSELS SPROUTS,991,Sum of Others,97,5.42,526,1943.92,Tons
2014,308999,BRUSSELS SPROUTS,999,State Total,1953,9.99,19516,1245.21,
2014,309999,CABBAGE CHINESE & SPECIALTY,53,Monterey,961,28.1,27000,484.11,Tons
2014,309999,CABBAGE CHINESE & SPECIALTY,71,San Bernardino,1720,35.87,61700,291.73,Tons
2014,309999,CABBAGE CHINESE & SPECIALTY,79,San Luis Obispo,1570,17.83,28000,500.25,Tons
2014,309999,CABBAGE CHINESE & SPECIALTY,991,Sum of Others,2301,15.3,35210,358.97,Tons
